customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car
300,Malachi,Hadcroft,Male,6/22/1956,Clinical Specialist,Health,Mass Customer,N,No
301,Hildy,Bilbrook,Female,10/10/1980,Developer IV,Manufacturing,High Net Worth,N,No
302,Laurice,Colgrave,Female,3/27/1977,,Health,Mass Customer,N,No
303,Shane,Smetoun,Female,8/15/1974,Assistant Professor,Argiculture,Mass Customer,N,Yes
304,Paddy,Mumbray,Male,3/27/1969,VP Marketing,Manufacturing,Mass Customer,N,Yes
305,Cris,Chellam,Female,3/17/1974,Financial Analyst,Financial Services,Mass Customer,N,No
306,Ruy,Adanet,Male,8/2/1973,Registered Nurse,Health,High Net Worth,N,No
307,Ruben,Handlin,Male,8/18/1984,Clinical Specialist,Health,Affluent Customer,N,Yes
308,Iver,Dobsons,Male,3/9/1983,Database Administrator I,IT,High Net Worth,N,No
309,Maurizia,Ligerton,Female,10/2/1974,Clinical Specialist,Health,Mass Customer,N,Yes
310,Myranda,Clowser,Female,2/13/1985,Account Coordinator,Financial Services,Mass Customer,N,Yes
311,Jaimie,Halms,Female,8/16/1957,Internal Auditor,Health,High Net Worth,N,No
312,Garek,Prattin,Male,3/17/1958,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes
313,Theo,McKune,Male,12/22/1987,Operator,Manufacturing,Mass Customer,N,Yes
314,Catie,Advani,Female,8/25/1962,Marketing Assistant,Retail,High Net Worth,N,Yes
315,Lisa,Odlin,Female,4/16/1958,Chief Design Engineer,Manufacturing,Affluent Customer,N,No
316,Genni,Larway,Female,6/1/1976,Environmental Specialist,Manufacturing,Mass Customer,N,Yes
317,Elicia,Dahler,Female,2/10/1974,Automation Specialist II,Entertainment,Mass Customer,N,Yes
318,Libbie,Castelin,Female,5/19/1969,Programmer III,Retail,Affluent Customer,N,Yes
319,Madelle,Matteris,Female,10/11/1971,,Retail,Mass Customer,N,Yes
320,Aldous,Cubin,Male,2/9/1997,Registered Nurse,Health,Mass Customer,N,No
321,Christean,Finnes,Female,9/15/1973,Marketing Manager,n/a,Mass Customer,N,No
322,De,Denington,Female,3/10/1977,Research Associate,Financial Services,Mass Customer,N,Yes
323,Celka,Goodrich,Female,6/4/1973,Senior Developer,Health,Mass Customer,N,Yes
324,Franz,Lyptrit,Male,8/5/1986,Computer Systems Analyst I,IT,Mass Customer,N,Yes
325,Anthia,Ghilardini,Female,9/26/1971,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes
326,Guenna,Spensly,Female,2/16/1980,Help Desk Operator,Financial Services,Mass Customer,N,No
327,Cris,Richfield,Female,7/24/1968,Design Engineer,Health,Mass Customer,N,No
328,Bernice,Kings,Female,4/11/1991,Senior Developer,Manufacturing,Mass Customer,N,No
329,Garvy,Berthel,Male,11/20/1984,Account Representative IV,Entertainment,High Net Worth,N,Yes
330,Port,Pancost,Male,6/3/1959,Recruiting Manager,Manufacturing,High Net Worth,N,Yes
331,Ford,Groucock,Male,9/23/1998,Desktop Support Technician,Health,Mass Customer,N,Yes
332,Liza,Trouel,Female,8/19/1978,Registered Nurse,Health,High Net Worth,N,No
333,Debbi,Doohey,Female,6/20/1965,Sales Associate,Financial Services,Affluent Customer,N,Yes
334,Fredi,Iannuzzelli,Female,5/20/1999,Financial Advisor,Financial Services,Affluent Customer,N,Yes
335,Debee,Martynov,Female,4/19/1983,Senior Editor,n/a,Affluent Customer,N,No
336,Georgiana,Wallington,Female,1/6/1980,,Manufacturing,High Net Worth,N,No
337,Shaylah,Urquhart,Female,10/8/1979,Statistician IV,Argiculture,High Net Worth,N,Yes
338,Hilliary,Littrell,Female,3/14/1958,,Health,Mass Customer,N,No
339,Nanny,Casero,Female,1/11/1980,Human Resources Manager,Health,Mass Customer,N,No
340,Joshuah,Purvey,Male,7/31/1973,,Argiculture,Mass Customer,N,Yes
341,Jeremiah,Wasling,Male,8/25/1976,GIS Technical Architect,Financial Services,Mass Customer,N,No
342,Winslow,Hammant,Male,5/19/1987,Programmer IV,Health,High Net Worth,N,No
343,Nicole,Johananoff,Female,8/14/1957,Recruiter,Property,Affluent Customer,N,No
344,Carlene,Eyckelbeck,Female,7/18/1973,,n/a,High Net Worth,N,Yes
345,Tish,Oleksiak,Female,2/3/1989,Senior Sales Associate,Health,High Net Worth,N,Yes
346,Timmie,Eisikowitz,Male,3/15/1981,Financial Analyst,Financial Services,Mass Customer,N,No
347,Berkly,Grishinov,Male,6/6/1965,Marketing Manager,Financial Services,Mass Customer,N,No
348,Gan,Devoy,Male,11/1/1980,Assistant Professor,Retail,Mass Customer,N,Yes
349,Vinnie,Usherwood,Female,4/15/1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No
350,Carmela,Jesper,Female,12/9/1977,Clinical Specialist,Health,Mass Customer,N,Yes
351,Dev,Hafner,Male,5/12/1999,Pharmacist,Health,Mass Customer,N,Yes
352,Orrin,Finding,Male,7/8/1979,Sales Representative,Retail,Mass Customer,N,No
353,Antonia,Cardis,Female,10/9/1980,Information Systems Manager,n/a,Mass Customer,N,No
354,Mavra,Donavan,Female,11/26/1980,Legal Assistant,Property,Mass Customer,N,No
355,Stacy,Gullane,Female,6/1/1979,Database Administrator II,Retail,Mass Customer,N,Yes
356,Nichole,,Female,3/30/1975,Librarian,Entertainment,High Net Worth,N,No
357,Betta,Shrimpton,Female,1/25/1969,Director of Sales,n/a,Affluent Customer,N,No
358,Kippie,Crimpe,Female,12/27/1985,Accounting Assistant IV,n/a,Mass Customer,N,No
359,Dulcine,Gauson,Female,11/28/1958,Legal Assistant,Manufacturing,Affluent Customer,N,Yes
360,Atalanta,Starbucke,Female,4/2/1956,Staff Scientist,Property,Mass Customer,N,Yes
361,Stephana,Minero,Female,3/27/1999,Software Engineer IV,Health,Mass Customer,N,Yes
362,Jamima,Pirolini,Female,11/17/1974,Software Engineer IV,Financial Services,High Net Worth,N,Yes
363,Sabrina,Caddy,Female,3/4/1988,Project Manager,Retail,Mass Customer,N,Yes
364,Leontyne,Simpkiss,Female,9/30/1976,Database Administrator III,Financial Services,Affluent Customer,N,No
365,Romona,Capitano,Female,6/27/1976,VP Quality Control,Property,High Net Worth,N,No
366,Constance,Ucchino,Female,1/8/1954,Librarian,Entertainment,High Net Worth,N,No
367,Katrinka,Sturrock,Female,2/17/1985,Programmer II,Manufacturing,Mass Customer,N,Yes
368,Lacee,Roan,Female,11/26/1986,,Financial Services,High Net Worth,N,No
369,Alic,Trenear,Male,8/24/1991,Actuary,Financial Services,Mass Customer,N,Yes
370,Trstram,Bondesen,Male,7/27/1998,,Telecommunications,Affluent Customer,N,Yes
371,Pernell,Favelle,Male,7/6/1954,Systems Administrator III,Financial Services,Mass Customer,N,No
372,Moina,Thumim,Female,8/13/1987,Graphic Designer,Property,Affluent Customer,N,Yes
373,Eva,Colenutt,Female,8/26/2000,Structural Analysis Engineer,Health,High Net Worth,N,Yes
374,Valdemar,MacCoughen,Male,1/22/1992,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes
375,Salvidor,Renzo,Male,8/23/1976,Automation Specialist II,Manufacturing,Mass Customer,N,Yes
376,Marena,Brunotti,Female,10/24/1966,Financial Advisor,Financial Services,Mass Customer,N,Yes
377,Levy,Bonavia,Male,5/19/1999,Staff Scientist,Argiculture,Mass Customer,N,No
378,Raquela,Yuille,Female,5/4/1974,Senior Developer,Retail,Mass Customer,N,No
379,Bert,Ainslie,Male,3/13/1980,,Manufacturing,High Net Worth,N,Yes
380,Teriann,Birdsey,Female,5/15/1956,Structural Engineer,Property,Mass Customer,N,No
381,Leesa,Castleman,Female,11/30/1996,Sales Associate,n/a,Affluent Customer,N,No
382,Issiah,Fardell,Male,8/14/1985,Research Nurse,Health,Mass Customer,N,Yes
383,Barclay,Shalders,Male,7/15/1978,Nurse Practicioner,n/a,Affluent Customer,N,No
384,Friederike,Bestar,Female,8/6/1976,,Financial Services,Affluent Customer,N,No
385,Kendall,Humes,Male,12/7/1966,Project Manager,Health,High Net Worth,N,No
386,Ethelyn,Pincott,Female,10/27/1990,Senior Quality Engineer,Argiculture,Mass Customer,N,No
387,Spike,Thieme,Male,2/19/1977,Administrative Officer,Financial Services,Mass Customer,N,No
388,Carlye,Bartle,Female,5/25/1966,,Financial Services,Mass Customer,N,Yes
389,Dorene,Scrivner,Female,4/27/1975,Help Desk Operator,Entertainment,Affluent Customer,N,Yes
390,Royall,Slimings,Male,11/25/1997,Programmer Analyst II,Health,Affluent Customer,N,No
391,Duffie,Woodier,Male,3/25/1970,,Argiculture,Mass Customer,N,No
392,Brandyn,Morrid,Male,6/14/1978,Safety Technician I,Property,Mass Customer,N,No
393,Cesaro,Isbell,Male,2/8/1955,Associate Professor,Manufacturing,Mass Customer,N,Yes
394,Roanne,Cowthard,Female,6/6/1977,Legal Assistant,Health,High Net Worth,N,Yes
395,Penn,Burkinshaw,Male,11/27/1976,Data Coordiator,Retail,High Net Worth,N,Yes
396,Peria,Iscowitz,Female,1/25/1967,Systems Administrator III,Telecommunications,High Net Worth,N,Yes
397,Nerissa,Foote,Female,9/2/1981,Paralegal,Financial Services,Affluent Customer,N,Yes
398,Randee,Douberday,Female,1/18/1969,,Retail,Affluent Customer,N,No
399,Nickie,Neissen,Male,7/18/1976,Engineer III,Manufacturing,Affluent Customer,N,Yes
400,Sibeal,Fellow,Female,5/19/1962,Financial Analyst,Financial Services,Mass Customer,N,No
401,Halette,Helling,Female,12/11/1986,Assistant Professor,Retail,Mass Customer,N,No
402,Berne,Donegan,Male,6/3/1977,Desktop Support Technician,Retail,Affluent Customer,N,No
403,Easter,Laffoley-Lane,Female,10/17/1975,Graphic Designer,n/a,Mass Customer,N,Yes
404,Sinclair,Sustins,Male,12/17/1995,Geologist I,Financial Services,Affluent Customer,N,Yes
405,Vivien,Urion,Female,9/28/1971,,Manufacturing,High Net Worth,N,Yes
406,Rhona,Spilsburie,Female,6/16/1987,Financial Analyst,Financial Services,High Net Worth,N,No
407,Chryste,Acum,Female,1/12/1979,Structural Analysis Engineer,n/a,High Net Worth,N,Yes
408,Kurtis,Baistow,Male,8/31/1991,Senior Financial Analyst,Financial Services,Affluent Customer,N,No
409,Tatiania,O'Kane,Female,1/23/1978,Executive Secretary,Health,Mass Customer,N,Yes
410,Alicia,Townend,Female,4/9/1990,Structural Engineer,n/a,Mass Customer,N,Yes
411,Cathyleen,Bern,Female,3/31/1977,Director of Sales,Financial Services,High Net Worth,N,No
412,Evanne,Feechum,Female,4/23/1960,,IT,High Net Worth,N,No
413,Simone,Denys,Male,12/22/1957,VP Quality Control,n/a,High Net Worth,N,Yes
414,Thorin,Grimoldby,Male,7/16/1976,Social Worker,Health,High Net Worth,N,No
415,Conchita,Jeans,Female,5/31/1955,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes
416,Dory,Barnsdall,Female,6/23/1997,Software Consultant,n/a,Mass Customer,N,Yes
417,Fernandina,Brambley,Female,2/17/1971,Biostatistician IV,Argiculture,Mass Customer,N,No
418,Jere,Ding,Female,12/22/1958,,n/a,Mass Customer,N,No
419,Chrissie,Bernardini,Female,1/26/1981,VP Marketing,Manufacturing,Affluent Customer,N,No
420,Clem,Leek,Male,7/5/1958,Help Desk Operator,Entertainment,High Net Worth,N,No
421,Tish,Netti,Female,3/19/1999,Sales Representative,Retail,Mass Customer,N,Yes
422,Vito,Norker,Male,1/6/2002,,Manufacturing,Affluent Customer,N,No
423,Orville,Akerman,Male,11/8/1956,Senior Quality Engineer,n/a,Mass Customer,N,No
424,Dennie,Eunson,Male,1/25/1978,Research Nurse,Health,High Net Worth,N,No
425,Michaeline,Bordman,Female,11/19/1953,Sales Representative,Retail,Mass Customer,N,Yes
426,Emlyn,Anstice,Female,6/2/1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No
427,Giusto,Torbett,Male,12/19/1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes
428,Freida,Everil,Female,5/3/1977,Structural Engineer,Health,High Net Worth,N,Yes
429,Berny,Bold,Female,7/30/1978,Community Outreach Specialist,IT,High Net Worth,N,Yes
430,Janice,Himsworth,Female,4/26/1973,Paralegal,Financial Services,High Net Worth,N,Yes
431,Gale,Done,Male,3/26/1956,Research Nurse,Health,Affluent Customer,N,Yes
432,Amby,Pentin,Male,2/12/1990,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes
433,Reinhard,Jubert,Male,3/12/1964,Statistician II,Property,Affluent Customer,N,No
434,Raff,Waadenburg,Male,12/1/1995,,Financial Services,Mass Customer,N,Yes
435,Jerome,Muggeridge,Male,12/23/1999,GIS Technical Architect,Telecommunications,Mass Customer,N,No
436,Erwin,Pendre,Male,12/24/1957,Internal Auditor,IT,Mass Customer,N,No
437,Sayres,Duthie,Male,8/14/1976,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes
438,Ebenezer,Bottelstone,Male,8/17/1989,Internal Auditor,Property,High Net Worth,N,Yes
439,Lida,Wych,Female,7/8/1974,GIS Technical Architect,n/a,Affluent Customer,N,No
440,Sheena,O'Duggan,Female,12/16/1977,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No
441,Felicle,Beneze,Female,3/8/1974,Analyst Programmer,IT,Mass Customer,N,No
442,Linc,Vedyasov,Male,10/6/2001,,Financial Services,Mass Customer,N,No
443,Lauree,Leason,Female,3/26/1972,,Argiculture,High Net Worth,N,Yes
444,Britteny,Falconer-Taylor,Female,2/24/1967,Staff Scientist,Manufacturing,Mass Customer,N,Yes
445,Timothy,Wenham,Male,11/13/1984,Executive Secretary,Financial Services,Mass Customer,N,No
446,Marilee,Oosthout de Vree,Female,7/2/1978,Tax Accountant,IT,Affluent Customer,N,Yes
447,Brittany,Peasey,Female,11/6/2001,Help Desk Technician,Argiculture,Mass Customer,N,Yes
448,Robin,Crack,Female,4/26/1995,Software Engineer III,IT,High Net Worth,N,No
449,Shana,Fortesquieu,Female,9/24/1974,VP Product Management,Manufacturing,High Net Worth,N,Yes
450,Myrlene,Rothwell,Female,4/2/1975,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes
451,Marlow,Flowerdew,U,,Quality Control Specialist,IT,High Net Worth,N,No
452,Natalee,Bamford,Female,8/11/1959,Account Coordinator,Property,Mass Customer,N,Yes
453,Cornelius,Yarmouth,U,,Assistant Professor,IT,High Net Worth,N,No
454,Eugenie,Domenc,U,,Research Nurse,Health,Affluent Customer,N,Yes
455,Mile,Dionisii,Male,11/2/1991,Civil Engineer,Manufacturing,Mass Customer,N,Yes
456,Randolph,Redihalgh,Male,11/30/1975,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes
457,Querida,Danilchev,Female,12/14/1980,Recruiting Manager,Financial Services,High Net Worth,N,Yes
458,Osborn,Pentony,Male,4/21/1969,Account Representative IV,Manufacturing,Affluent Customer,N,Yes
459,Bel,Cheeke,Female,8/4/1986,Civil Engineer,Manufacturing,Mass Customer,N,Yes
460,Illa,,Female,1/23/1986,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes
461,Jsandye,Melendez,Female,10/9/1979,Social Worker,Health,Mass Customer,N,Yes
462,Melany,Thorrington,Female,1/1/1960,,Manufacturing,Affluent Customer,N,Yes
463,Allis,Blanche,Female,3/30/1962,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes
464,Karel,Dimelow,Female,3/23/1958,,n/a,Mass Customer,N,Yes
465,Alina,Wilsey,Female,3/27/1976,Developer III,Financial Services,Affluent Customer,N,Yes
466,Jarad,Bauser,Male,1/27/1991,,Manufacturing,Affluent Customer,N,Yes
467,Welbie,Rockliffe,Male,1/2/1954,Human Resources Assistant I,Property,Affluent Customer,N,No
468,Valeria,Ladyman,Female,1/19/1974,Software Test Engineer I,Property,High Net Worth,N,Yes
469,Levi,Cartmell,Male,5/3/1996,Actuary,Financial Services,High Net Worth,N,Yes
470,Darbee,Klimowicz,Male,12/19/2001,Internal Auditor,Retail,Mass Customer,N,No
471,Libby,Wardesworth,Female,1/1/1956,GIS Technical Architect,Financial Services,Affluent Customer,N,No
472,Kippy,Jessel,Female,11/16/1990,Internal Auditor,Financial Services,Mass Customer,N,Yes
473,Benji,O'Shirine,Male,3/13/1977,Junior Executive,Health,Mass Customer,N,Yes
474,Consolata,Clacson,Female,1/15/1983,Geologist IV,Entertainment,Affluent Customer,N,No
475,Vernor,,Male,11/14/1996,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No
476,Kane,Jahnel,Male,4/21/1989,Computer Systems Analyst IV,n/a,Mass Customer,N,No
477,Cheri,Hazeman,Female,11/26/1960,Media Manager II,Financial Services,High Net Worth,N,Yes
478,Darcey,Harberer,Female,1/21/1961,Chief Design Engineer,n/a,Affluent Customer,N,Yes
479,Blythe,Keighley,Female,8/4/1994,,IT,Mass Customer,N,Yes
480,Darelle,Ive,U,,Registered Nurse,Health,Mass Customer,N,Yes
481,Marcella,Manzell,Female,4/12/1990,Programmer IV,Argiculture,Mass Customer,N,No
482,Gar,Wallis,Male,12/19/1962,,Health,Mass Customer,N,No
483,Bertrand,Penkethman,Male,5/2/1973,Sales Representative,Retail,Affluent Customer,N,No
484,Mason,Kohrsen,Male,4/24/1974,Programmer IV,Manufacturing,Mass Customer,N,No
485,Ulrika,Steagall,Female,11/8/1974,Statistician III,Manufacturing,High Net Worth,N,No
486,Prudi,Edon,Female,12/30/1955,Technical Writer,Manufacturing,Affluent Customer,N,Yes
487,Elayne,Braiden,Female,9/19/1979,Food Chemist,Health,Mass Customer,N,No
488,Domini,Ghelerdini,Female,7/11/1980,Help Desk Operator,Property,Mass Customer,N,Yes
489,Tresa,Reeks,Female,5/31/1971,Senior Editor,Retail,Mass Customer,N,Yes
490,Lida,Boynton,Female,6/15/1992,Environmental Tech,Argiculture,Mass Customer,N,No
491,Andrea,Funcheon,Male,2/20/1976,Speech Pathologist,Property,Affluent Customer,N,Yes
492,Pail,Ashplant,Male,4/28/1976,Environmental Tech,Financial Services,Mass Customer,N,No
493,Tommie,Banbridge,Female,9/13/1960,Electrical Engineer,Manufacturing,Mass Customer,N,Yes
494,Gaby,,Male,6/2/1975,Design Engineer,Manufacturing,Mass Customer,N,No
495,Lucius,Prescott,Male,2/21/1959,VP Accounting,Financial Services,Mass Customer,N,Yes
496,Korry,Cosgrove,Female,1/28/1976,Engineer II,Financial Services,Affluent Customer,N,Yes
497,Allissa,Brinklow,Female,1/9/1974,,Property,Mass Customer,N,Yes
498,Emmalee,Sketcher,Female,4/30/1978,VP Sales,Manufacturing,High Net Worth,N,Yes
499,Dalli,Baggally,Male,3/15/1961,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No
500,Lazar,Crathern,Male,4/11/1992,Recruiting Manager,Retail,Affluent Customer,N,Yes
501,Henrieta,MacClancey,Female,6/10/1977,Environmental Specialist,n/a,High Net Worth,N,No
502,Rica,Raveau,Female,12/24/1970,Teacher,Manufacturing,Mass Customer,N,No
503,Burr,Gerb,Male,7/19/1989,Dental Hygienist,Health,Affluent Customer,N,Yes
504,Vinny,Hegley,Male,4/25/1995,Environmental Tech,Manufacturing,High Net Worth,N,Yes
505,Wylma,Elsy,Female,12/1/1966,,n/a,High Net Worth,N,Yes
506,Brett,Scrancher,Female,2/14/1985,Health Coach II,Retail,Mass Customer,N,No
507,Gwen,Jakubczyk,Female,7/5/1971,,Health,Mass Customer,N,No
508,Abagail,Tordiffe,Female,1/18/1971,Project Manager,Property,Mass Customer,N,Yes
509,Tobe,Vamplew,Male,8/6/1979,Developer II,Financial Services,Affluent Customer,N,Yes
510,Sheilah,Blackmore,Female,6/15/1992,,n/a,Mass Customer,N,No
511,Theo,Tolmie,Female,12/2/1982,Dental Hygienist,Health,High Net Worth,N,No
512,Sigfried,Semken,Male,4/15/1955,VP Accounting,Financial Services,Mass Customer,N,No
513,Kienan,Soar,U,,Tax Accountant,IT,Mass Customer,N,No
514,Trent,,Male,6/20/1996,Associate Professor,Financial Services,Mass Customer,N,Yes
515,Winna,Verny,Female,9/4/1989,Help Desk Operator,IT,High Net Worth,N,No
516,Craggy,Loadsman,Male,1/7/1958,Environmental Tech,Financial Services,Mass Customer,N,No
517,Iona,Fidgeon,Female,8/20/1985,Chief Design Engineer,Property,Mass Customer,N,Yes
518,Bernhard,Senett,Male,4/28/1991,Database Administrator IV,Retail,Mass Customer,N,Yes
519,Rabi,Nissle,Male,4/7/2000,,n/a,Mass Customer,N,Yes
520,Jazmin,Neumann,Female,8/9/1964,VP Quality Control,Financial Services,Affluent Customer,N,Yes
521,Peri,Hovie,Female,12/19/1978,Help Desk Operator,Health,High Net Worth,N,No
522,Lynnelle,Comettoi,Female,11/5/1976,,n/a,Affluent Customer,N,Yes
523,Elberta,Tixall,Female,11/24/1974,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes
524,Florence,Held,Female,9/9/1962,Nurse,Retail,Mass Customer,N,No
525,Lennard,Donizeau,Male,2/12/1980,Chemical Engineer,Manufacturing,Mass Customer,N,Yes
526,Ardelle,,U,,Social Worker,Health,Mass Customer,N,Yes
527,Lorilyn,Topaz,Female,10/19/1990,VP Quality Control,Financial Services,Mass Customer,N,Yes
528,Gayel,Downs,Female,6/6/1979,Registered Nurse,Health,Mass Customer,N,No
529,Sandor,Tumber,Male,7/21/1989,Operator,Retail,Affluent Customer,N,Yes
530,Townie,Perez,Male,9/24/1974,Recruiter,Manufacturing,Mass Customer,N,No
531,Modesty,Fletcher,Female,8/26/1993,Senior Cost Accountant,Financial Services,High Net Worth,N,No
532,Row,Mawditt,Female,1/14/1961,Community Outreach Specialist,Financial Services,Affluent Customer,N,No
533,Conny,Shearmer,Male,12/14/1981,Database Administrator III,Retail,Mass Customer,N,No
534,Madel,Palffrey,Female,8/16/1954,Systems Administrator I,n/a,Mass Customer,N,No
535,Gracie,Merrifield,Female,5/4/1993,,n/a,Affluent Customer,N,No
536,Jannelle,Leist,Female,4/7/1959,Recruiting Manager,Manufacturing,Affluent Customer,N,No
